,Player Name,Team Name,Position,Week Number,Points,+/-,A,ATOI,BLK,DEF,FOL,FOW,G,GA,GAA,GP,GS,GWG,HAT,HIT,L,MIN ?,OTL,PIM,PPG,PPP,SA,SHA,SHG,SHP,SO,SOG,SV,SV%,TTOI ?,W,FPPG,Over 3 FPPG,Over 4 FPPG
107,Darnell Nurse,That Hoser Over There,Right Wing,1,9.6,1.0,2.0,1805.5,5.0,2.0,0.0,0.0,0.0,,,2.0,,0.0,,16.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,8.0,,,3611.0,,4.8,True,True
108,J.T. Miller,That Hoser Over There,0,1,14.35,-1.0,3.0,1386.33333333,2.0,,16.0,10.0,1.0,,,3.0,,0.0,,6.0,,,,0.0,0.0,2.0,,0.0,0.0,0.0,,7.0,,,4159.0,,4.783333333333333,True,True
109,Cam Talbot,That Hoser Over There,Goalie,1,9.6,,,,,,,,,1.0,1.00925147,,1.0,,,,0.0,3567.0,0.0,,,0.0,29.0,,,0.0,0.0,,28.0,0.96551724,,1.0,9.6,True,True
110,Brock Nelson,That Hoser Over There,0,1,5.5,-4.0,0.0,1095.5,3.0,,17.0,20.0,1.0,,,2.0,,0.0,,3.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,3.0,,,2191.0,,2.75,False,False
111,Alex Killorn,That Hoser Over There,Center,1,0.15,1.0,0.0,1066.0,0.0,,0.0,0.0,0.0,,,1.0,,0.0,,1.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,1066.0,,0.15,False,False
112,Jonathan Huberdeau,That Hoser Over There,Center,1,5.55,3.0,2.0,1111.0,1.0,,2.0,2.0,0.0,,,2.0,,0.0,,6.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,3.0,,,2222.0,,2.775,False,False
113,Jaden Schwartz,That Hoser Over There,Center,1,2.65,0.0,1.0,1195.5,1.0,,2.0,2.0,0.0,,,2.0,,0.0,,3.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,2391.0,,1.325,False,False
114,Morgan Rielly,That Hoser Over There,Right Wing,1,7.9,2.0,2.0,1444.0,4.0,2.0,0.0,0.0,0.0,,,3.0,,0.0,,6.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,8.0,,,4332.0,,2.6333333333333333,False,False
115,Brendan Gallagher,That Hoser Over There,Left Wing,1,1.8,-1.0,0.0,881.33333333,0.0,,2.0,3.0,0.0,,,3.0,,0.0,,3.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,9.0,,,2644.0,,0.6,False,False
116,Jeff Carter,That Hoser Over There,0,1,2.55,1.0,1.0,1053.0,2.0,,8.0,7.0,0.0,,,1.0,,0.0,,1.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,1053.0,,2.55,False,False
117,Mark Scheifele,That Hoser Over There,0,1,0.45,-2.0,0.0,1192.0,0.0,,10.0,8.0,0.0,,,1.0,,0.0,,1.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,2.0,,,1192.0,,0.45,False,False
118,Connor Hellebuyck,That Hoser Over There,Goalie,1,-5.0,,,,,,,,,8.0,4.10490308,,2.0,,,,2.0,7016.0,0.0,,,0.0,53.0,,,0.0,0.0,,45.0,0.8490566,,0.0,-2.5,False,False
119,Dustin Brown,That Hoser Over There,Left Wing,1,1.2,0.0,0.0,1290.0,0.0,,0.0,0.0,0.0,,,1.0,,0.0,,5.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.0,,,1290.0,,1.2,False,False
120,Nico Hischier,That Hoser Over There,0,1,0.6,1.0,0.0,1086.0,0.0,,8.0,12.0,0.0,,,1.0,,0.0,,1.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.0,,,1086.0,,0.6,False,False
121,Nikita Kucherov,That Hoser Over There,Left Wing,1,15.05,0.0,3.0,1240.66666667,2.0,,0.0,0.0,1.0,,,3.0,,0.0,,2.0,,,,0.0,1.0,3.0,,0.0,0.0,0.0,,9.0,,,3722.0,,5.016666666666667,True,True
122,Kris Letang,That Hoser Over There,Right Wing,1,11.9,-2.0,4.0,1543.0,4.0,4.0,0.0,0.0,0.0,,,3.0,,0.0,,11.0,,,,4.0,0.0,1.0,,0.0,0.0,0.0,,3.0,,,4629.0,,3.966666666666667,True,False
123,Cam Atkinson,That Hoser Over There,Left Wing,1,5.05,2.0,0.0,1059.0,0.0,,0.0,0.0,1.0,,,1.0,,0.0,,3.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,4.0,,,1059.0,,5.05,True,True
124,Jonathan Toews,That Hoser Over There,0,1,0.75,-4.0,0.0,1040.66666667,0.0,,20.0,35.0,0.0,,,3.0,,0.0,,2.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.0,,,3122.0,,0.25,False,False
125,Frank Vatrano,That Hoser Over There,Center,1,2.35,1.0,1.0,555.0,1.0,,0.0,0.0,0.0,,,1.0,,0.0,,1.0,,,,4.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,555.0,,2.35,False,False
126,Samuel Girard,That Hoser Over There,Right Wing,1,1.3,0.0,0.0,1369.0,5.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,,1.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,,,1369.0,,1.3,False,False
127,Philipp Grubauer,That Hoser Over There,Goalie,1,7.2,,,,,,,,,9.0,2.98507463,,3.0,,,,1.0,10854.0,1.0,,,0.0,85.0,,,0.0,0.0,,76.0,0.89411765,,1.0,2.4,False,False
128,Alex Ovechkin,That Hoser Over There,Center,1,22.3,1.0,2.0,1320.0,1.0,,0.0,0.0,3.0,,,2.0,,0.0,,3.0,,,,0.0,1.0,3.0,,0.0,1.0,1.0,,11.0,,,2640.0,,11.15,True,True
129,Jamie Benn,That Hoser Over There,Center,1,4.4,-1.0,1.0,1101.0,3.0,,10.0,25.0,0.0,,,3.0,,0.0,,8.0,,,,9.0,0.0,0.0,,0.0,0.0,0.0,,4.0,,,3303.0,,1.4666666666666668,False,False
130,Jeff Petry,That Hoser Over There,Right Wing,1,2.25,-1.0,0.0,1457.0,3.0,0.0,0.0,0.0,0.0,,,3.0,,0.0,,5.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,6.0,,,4371.0,,0.75,False,False
131,Tyler Bertuzzi,Lausanne  Automatons ,Center,1,22.95,5.0,1.0,1196.5,3.0,,0.0,1.0,4.0,,,2.0,,0.0,1.0,3.0,,,,4.0,1.0,1.0,,0.0,0.0,0.0,,6.0,,,2393.0,,11.475,True,True
132,Ryan Nugent-Hopkins,Lausanne  Automatons ,0,1,3.95,0.0,1.0,1190.5,1.0,,13.0,8.0,0.0,,,2.0,,0.0,,2.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,3.0,,,2381.0,,1.975,False,False
133,Dougie Hamilton,Lausanne  Automatons ,Right Wing,1,5.3,3.0,0.0,1554.0,2.0,1.0,0.0,0.0,1.0,,,1.0,,0.0,,3.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,3.0,,,1554.0,,5.3,True,True
134,Jake Muzzin,Lausanne  Automatons ,Right Wing,1,2.0,-2.0,0.0,1183.0,4.0,0.0,0.0,0.0,0.0,,,3.0,,0.0,,3.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,5.0,,,3549.0,,0.6666666666666666,False,False
135,T.J. Oshie,Lausanne  Automatons ,Left Wing,1,7.95,0.0,1.0,1073.5,1.0,,8.0,4.0,1.0,,,2.0,,0.0,,3.0,,,,2.0,1.0,1.0,,0.0,0.0,0.0,,2.0,,,2147.0,,3.975,True,False
136,Mika Zibanejad,Lausanne  Automatons ,0,1,8.55,3.0,3.0,1201.66666667,1.0,,27.0,20.0,0.0,,,3.0,,0.0,,1.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,8.0,,,3605.0,,2.85,False,False
137,Jacob Markstrom,Lausanne  Automatons ,Goalie,1,-1.4,,,,,,,,,4.0,4.07355021,,1.0,,,,1.0,3535.0,0.0,,,0.0,32.0,,,0.0,0.0,,28.0,0.875,,0.0,-1.4,False,False
138,Brad Marchand,Lausanne  Automatons ,Center,1,8.75,2.0,0.0,1204.0,0.0,,0.0,0.0,2.0,,,1.0,,0.0,,0.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,5.0,,,1204.0,,8.75,True,True
139,Frederik Andersen,Lausanne  Automatons ,Goalie,1,17.6,,,,,,,,,5.0,2.5,,2.0,,,,0.0,7200.0,0.0,,,0.0,68.0,,,0.0,0.0,,63.0,0.92647059,,2.0,8.8,True,True
140,Ryan Ellis,Lausanne  Automatons ,Right Wing,1,5.05,2.0,2.0,1700.0,3.0,2.0,0.0,0.0,0.0,,,1.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.0,,,1700.0,,5.05,True,True
141,Justin Faulk,Lausanne  Automatons ,Right Wing,1,8.1,1.0,1.0,1307.0,1.0,2.0,0.0,0.0,1.0,,,1.0,,0.0,,1.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,5.0,,,1307.0,,8.1,True,True
142,Bryan Rust,Lausanne  Automatons ,Left Wing,1,5.05,0.0,0.0,1031.5,0.0,,2.0,1.0,1.0,,,2.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,7.0,,,2063.0,,2.525,False,False
143,Sebastian Aho,Lausanne  Automatons ,0,1,6.15,0.0,2.0,1174.5,2.0,,11.0,14.0,0.0,,,2.0,,0.0,,1.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,4.0,,,2349.0,,3.075,True,False
144,Drake Batherson,Lausanne  Automatons ,0,1,3.95,0.0,1.0,1106.0,1.0,,0.0,1.0,0.0,,,2.0,,0.0,,2.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,3.0,,,2212.0,,1.975,False,False
145,Nick Ritchie,Lausanne  Automatons ,Center,1,2.45,0.0,0.0,874.33333333,1.0,,0.0,0.0,0.0,,,3.0,,0.0,,12.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,3.0,,,2623.0,,0.8166666666666668,False,False
146,Roman Josi,Lausanne  Automatons ,Right Wing,1,7.05,1.0,0.0,1574.5,2.0,1.0,0.0,0.0,1.0,,,2.0,,0.0,,1.0,,,,0.0,1.0,1.0,,0.0,0.0,0.0,,10.0,,,3149.0,,3.525,True,False
147,Scott Laughton,Lausanne  Automatons ,0,1,1.15,1.0,0.0,981.0,2.0,,6.0,6.0,0.0,,,1.0,,0.0,,5.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,981.0,,1.15,False,False
148,Nick Schmaltz,Lausanne  Automatons ,0,1,0.45,-5.0,0.0,1066.0,0.0,,9.0,8.0,0.0,,,1.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.0,,,1066.0,,0.45,False,False
149,Max Comtois,Lausanne  Automatons ,Center,1,1.05,-1.0,0.0,926.5,0.0,,0.0,1.0,0.0,,,2.0,,0.0,,3.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,4.0,,,1853.0,,0.525,False,False
150,Mark Giordano,Lausanne  Automatons ,Right Wing,1,4.95,0.0,1.0,1279.33333333,3.0,1.0,0.0,0.0,0.0,,,3.0,,0.0,,2.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,7.0,,,3838.0,,1.6500000000000001,False,False
151,Brayden Point,Vasili's POD SQUAD,0,1,3.35,0.0,1.0,1312.33333333,0.0,,27.0,25.0,0.0,,,3.0,,0.0,,2.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,7.0,,,3937.0,,1.1166666666666667,False,False
152,Zach Hyman,Vasili's POD SQUAD,Center,1,6.25,0.0,0.0,1114.0,1.0,,2.0,8.0,1.0,,,2.0,,0.0,,2.0,,,,4.0,1.0,1.0,,0.0,0.0,0.0,,5.0,,,2228.0,,3.125,True,False
153,Carter Verhaeghe,Vasili's POD SQUAD,0,1,2.15,1.0,1.0,988.0,0.0,,0.0,0.0,0.0,,,1.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,,,988.0,,2.15,False,False
154,Nino Niederreiter,Vasili's POD SQUAD,Left Wing,1,6.0,1.0,0.0,846.0,1.0,,2.0,3.0,1.0,,,2.0,,1.0,,5.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,7.0,,,1692.0,,3.0,True,False
155,Cal Petersen,Vasili's POD SQUAD,Goalie,1,7.6,,,,,,,,,2.0,2.00948925,,1.0,,,,0.0,3583.0,0.0,,,0.0,25.0,,,0.0,0.0,,23.0,0.92,,1.0,7.6,True,True
156,Filip Hronek,Vasili's POD SQUAD,Right Wing,1,3.85,1.0,1.0,1456.0,2.0,1.0,0.0,0.0,0.0,,,2.0,,0.0,,2.0,,,,14.0,0.0,1.0,,0.0,0.0,0.0,,1.0,,,2912.0,,1.925,False,False
157,Mark Stone,Vasili's POD SQUAD,Left Wing,1,6.55,2.0,3.0,948.5,2.0,,1.0,1.0,0.0,,,2.0,,0.0,,1.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,1897.0,,3.275,True,False
158,Artemi Panarin,Vasili's POD SQUAD,Center,1,5.3,-1.0,2.0,1217.0,0.0,,0.0,0.0,0.0,,,3.0,,0.0,,0.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,2.0,,,3651.0,,1.7666666666666666,False,False
159,Dylan Larkin,Vasili's POD SQUAD,0,1,4.8,3.0,0.0,699.0,1.0,,1.0,2.0,1.0,,,1.0,,0.0,,1.0,,,,10.0,0.0,0.0,,0.0,0.0,0.0,,3.0,,,699.0,,4.8,True,True
160,Roope Hintz,Vasili's POD SQUAD,0,1,1.45,-2.0,0.0,836.0,2.0,,15.0,9.0,0.0,,,3.0,,0.0,,2.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,5.0,,,2508.0,,0.48333333333333334,False,False
161,Kirby Dach,Vasili's POD SQUAD,0,1,6.2,-1.0,0.0,1186.5,0.0,,9.0,6.0,1.0,,,2.0,,0.0,,1.0,,,,0.0,1.0,1.0,,0.0,0.0,0.0,,7.0,,,2373.0,,3.1,True,False
162,Alex Pietrangelo,Vasili's POD SQUAD,Right Wing,1,1.45,-2.0,0.0,1468.5,5.0,0.0,0.0,0.0,0.0,,,2.0,,0.0,,0.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,3.0,,,2937.0,,0.725,False,False
163,Tyler Toffoli,Vasili's POD SQUAD,Left Wing,1,2.9,-3.0,0.0,1033.0,1.0,,1.0,0.0,0.0,,,3.0,,0.0,,7.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,11.0,,,3099.0,,0.9666666666666667,False,False
164,David Perron,Vasili's POD SQUAD,Left Wing,1,9.6,0.0,0.0,1027.0,0.0,,0.0,0.0,2.0,,,1.0,,1.0,,0.0,,,,0.0,1.0,1.0,,0.0,0.0,0.0,,4.0,,,1027.0,,9.6,True,True
165,Aaron Ekblad,Vasili's POD SQUAD,Right Wing,1,12.15,3.0,1.0,1528.0,4.0,3.0,0.0,0.0,2.0,,,2.0,,0.0,,3.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,6.0,,,3056.0,,6.075,True,True
166,MacKenzie Weegar,Vasili's POD SQUAD,Right Wing,1,7.4,1.0,2.0,1424.5,5.0,2.0,0.0,0.0,0.0,,,2.0,,0.0,,9.0,,,,4.0,0.0,0.0,,0.0,0.0,0.0,,7.0,,,2849.0,,3.7,True,False
167,Darcy Kuemper,Vasili's POD SQUAD,Goalie,1,7.0,,,,,,,,,6.0,3.09189808,,2.0,,,,1.0,6986.0,0.0,,,0.0,61.0,,,0.0,0.0,,55.0,0.90163934,,1.0,3.5,True,False
168,Gabriel Landeskog,Vasili's POD SQUAD,Center,1,7.05,3.0,1.0,1151.0,0.0,,4.0,2.0,1.0,,,1.0,,0.0,,3.0,,,,6.0,0.0,0.0,,0.0,0.0,0.0,,4.0,,,1151.0,,7.05,True,True
169,Patrick Kane,Vasili's POD SQUAD,Left Wing,1,15.1,-5.0,3.0,1229.0,0.0,,1.0,1.0,1.0,,,3.0,,0.0,,0.0,,,,0.0,1.0,3.0,,0.0,0.0,0.0,,14.0,,,3687.0,,5.033333333333333,True,True
170,Ryan O'Reilly,Vasili's POD SQUAD,0,1,4.5,1.0,0.0,1211.0,1.0,,7.0,21.0,1.0,,,1.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0,,,1211.0,,4.5,True,True
171,Anthony Mantha,Vasili's POD SQUAD,Left Wing,1,3.6,0.0,1.0,995.0,0.0,,0.0,0.0,0.0,,,1.0,,0.0,,2.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,2.0,,,995.0,,3.6,True,False
172,Aleksander Barkov,Vasili's POD SQUAD,0,1,9.3,4.0,2.0,1348.0,2.0,,17.0,30.0,1.0,,,2.0,,0.0,,2.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,4.0,,,2696.0,,4.65,True,True
173,Joel Eriksson Ek,DadKnows Best,0,1,1.8,0.0,0.0,1191.0,3.0,,18.0,19.0,0.0,,,2.0,,0.0,,3.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,5.0,,,2382.0,,0.9,False,False
174,Anders Lee,DadKnows Best,Center,1,4.8,1.0,0.0,1012.5,1.0,,6.0,5.0,1.0,,,2.0,,0.0,,2.0,,,,4.0,0.0,0.0,,0.0,0.0,0.0,,2.0,,,2025.0,,2.4,False,False
175,Keith Yandle,DadKnows Best,Right Wing,1,5.6,-1.0,2.0,887.0,0.0,2.0,0.0,0.0,0.0,,,1.0,,0.0,,2.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,2.0,,,887.0,,5.6,True,True
176,Jakub Voracek,DadKnows Best,Left Wing,1,5.15,0.0,2.0,853.0,0.0,,2.0,0.0,0.0,,,1.0,,0.0,,0.0,,,,4.0,0.0,1.0,,0.0,0.0,0.0,,1.0,,,853.0,,5.15,True,True
177,Max Pacioretty,DadKnows Best,Center,1,13.05,3.0,1.0,1093.0,4.0,,0.0,0.0,2.0,,,2.0,,0.0,,2.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,13.0,,,2186.0,,6.525,True,True
178,Patrice Bergeron,DadKnows Best,0,1,0.45,1.0,0.0,1101.0,0.0,,12.0,10.0,0.0,,,1.0,,0.0,,2.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,,,1101.0,,0.45,False,False
179,Filip Forsberg,DadKnows Best,Center,1,10.25,-2.0,2.0,1175.0,1.0,,0.0,0.0,1.0,,,2.0,,0.0,,3.0,,,,2.0,0.0,1.0,,0.0,0.0,0.0,,4.0,,,2350.0,,5.125,True,True
180,Erik Karlsson,DadKnows Best,Right Wing,1,3.5,0.0,1.0,1250.0,1.0,1.0,0.0,0.0,0.0,,,1.0,,0.0,,0.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,2.0,,,1250.0,,3.5,True,False
181,Vladimir Tarasenko,DadKnows Best,Left Wing,1,1.15,-1.0,0.0,777.0,2.0,,0.0,0.0,0.0,,,1.0,,0.0,,1.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,4.0,,,777.0,,1.15,False,False
182,Jonathan Bernier,DadKnows Best,Goalie,1,6.8,,,,,,,,,3.0,2.95324036,,1.0,,,,0.0,3657.0,0.0,,,0.0,27.0,,,0.0,0.0,,24.0,0.88888889,,1.0,6.8,True,True
183,Sam Reinhart,DadKnows Best,Left Wing,1,1.05,1.0,0.0,980.5,0.0,,2.0,2.0,0.0,,,2.0,,0.0,,1.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,6.0,,,1961.0,,0.525,False,False
184,Steven Stamkos,DadKnows Best,0,1,25.3,1.0,4.0,1062.33333333,1.0,,14.0,21.0,3.0,,,3.0,,1.0,,4.0,,,,0.0,2.0,3.0,,0.0,0.0,0.0,,10.0,,,3187.0,,8.433333333333334,True,True
185,James van Riemsdyk,DadKnows Best,Center,1,0.6,1.0,0.0,839.0,0.0,,0.0,0.0,0.0,,,1.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,4.0,,,839.0,,0.6,False,False
186,Anton Khudobin,DadKnows Best,Goalie,1,5.0,,,,,,,,,3.0,2.49077491,,1.0,,,,1.0,4336.0,0.0,,,0.0,33.0,,,0.0,0.0,,30.0,0.90909091,,1.0,5.0,True,True
187,Alexander Radulov,DadKnows Best,Left Wing,1,3.3,0.0,1.0,1110.0,2.0,,0.0,0.0,0.0,,,2.0,,0.0,,2.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,4.0,,,2220.0,,1.65,False,False
188,Mike Smith,DadKnows Best,Goalie,1,22.2,,,,,,,,,4.0,1.92,,2.0,,,,0.0,7500.0,0.0,,,0.0,85.0,,,0.0,0.0,,81.0,0.95294118,,2.0,11.1,True,True
189,David Pastrnak,DadKnows Best,Left Wing,1,2.9,1.0,1.0,1039.0,0.0,,0.0,0.0,0.0,,,1.0,,0.0,,2.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,4.0,,,1039.0,,2.9,False,False
190,Phil Kessel,DadKnows Best,Left Wing,1,3.0,-2.0,1.0,969.0,0.0,,1.0,0.0,0.0,,,2.0,,0.0,,0.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,,,1938.0,,1.5,False,False
191,Conor Garland,DadKnows Best,Left Wing,1,6.45,0.0,1.0,1113.0,0.0,,0.0,0.0,1.0,,,2.0,,0.0,,0.0,,,,4.0,0.0,0.0,,0.0,0.0,0.0,,3.0,,,2226.0,,3.225,True,False
192,Brent Burns,DadKnows Best,Right Wing,1,4.75,1.0,1.0,1646.0,5.0,1.0,0.0,0.0,0.0,,,1.0,,0.0,,2.0,,,,0.0,0.0,0.0,,1.0,0.0,1.0,,3.0,,,1646.0,,4.75,True,True
193,Jordan Greenway,DadKnows Best,Center,1,2.8,1.0,1.0,731.5,1.0,,3.0,0.0,0.0,,,2.0,,0.0,,2.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,2.0,,,1463.0,,1.4,False,False
194,William Nylander,DadKnows Best,Left Wing,1,11.65,0.0,2.0,1192.5,0.0,,5.0,0.0,1.0,,,2.0,,0.0,,1.0,,,,0.0,1.0,2.0,,0.0,0.0,0.0,,10.0,,,2385.0,,5.825,True,True
195,K'Andre Miller,Carolina Tony,Right Wing,1,2.95,0.0,1.0,1102.5,1.0,1.0,0.0,0.0,0.0,,,2.0,,0.0,,2.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.0,,,2205.0,,1.475,False,False
196,Tomas Hertl,Carolina Tony,0,1,7.9,-1.0,1.0,1002.0,0.0,,1.0,6.0,1.0,,,1.0,,0.0,,3.0,,,,2.0,1.0,1.0,,0.0,0.0,0.0,,3.0,,,1002.0,,7.9,True,True
197,Jack Campbell,Carolina Tony,Goalie,1,18.2,,,,,,,,,2.0,1.0,,2.0,,,,0.0,7200.0,0.0,,,0.0,53.0,,,0.0,0.0,,51.0,0.96226415,,2.0,9.1,True,True
198,Kaapo Kakko,Carolina Tony,Left Wing,1,1.1,-1.0,0.0,836.66666667,1.0,,0.0,0.0,0.0,,,3.0,,0.0,,1.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,5.0,,,2510.0,,0.3666666666666667,False,False
199,Andrei Vasilevskiy,Carolina Tony,Goalie,1,13.2,,,,,,,,,10.0,3.24733899,,3.0,,,,1.0,11086.0,0.0,,,0.0,91.0,,,0.0,0.0,,81.0,0.89010989,,2.0,4.3999999999999995,True,True
200,Robin Lehner,Carolina Tony,Goalie,1,6.0,,,,,,,,,7.0,4.21122995,,2.0,,,,1.0,5984.0,0.0,,,0.0,62.0,,,0.0,0.0,,55.0,0.88709677,,1.0,3.0,True,False
201,Nazem Kadri,Carolina Tony,0,1,6.9,2.0,1.0,1129.0,0.0,,14.0,11.0,1.0,,,1.0,,0.0,,1.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,5.0,,,1129.0,,6.9,True,True
202,John Tavares,Carolina Tony,0,1,5.8,1.0,1.0,1242.33333333,2.0,,21.0,42.0,0.0,,,3.0,,0.0,,4.0,,,,4.0,0.0,1.0,,0.0,0.0,0.0,,12.0,,,3727.0,,1.9333333333333333,False,False
203,Leon Draisaitl,Carolina Tony,Center,1,11.05,2.0,4.0,1442.0,0.0,,11.0,18.0,0.0,,,2.0,,0.0,,0.0,,,,0.0,0.0,2.0,,0.0,0.0,0.0,,7.0,,,2884.0,,5.525,True,True
204,Jacob Trouba,Carolina Tony,Right Wing,1,3.25,-1.0,0.0,1303.0,5.0,0.0,0.0,0.0,0.0,,,3.0,,0.0,,10.0,,,,4.0,0.0,0.0,,0.0,0.0,0.0,,5.0,,,3909.0,,1.0833333333333333,False,False
205,Ryan Strome,Carolina Tony,0,1,4.05,-1.0,1.0,1118.0,0.0,,17.0,16.0,0.0,,,2.0,,0.0,,1.0,,,,2.0,0.0,1.0,,0.0,0.0,0.0,,6.0,,,2236.0,,2.025,False,False
206,Dominik Kubalik,Carolina Tony,Center,1,11.3,-2.0,0.0,921.66666667,1.0,,0.0,0.0,2.0,,,3.0,,0.0,,5.0,,,,0.0,1.0,1.0,,0.0,0.0,0.0,,9.0,,,2765.0,,3.766666666666667,True,False
207,Kyle Connor,Carolina Tony,Center,1,5.35,-1.0,0.0,1192.5,0.0,,0.0,0.0,1.0,,,2.0,,0.0,,2.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,7.0,,,2385.0,,2.675,False,False
208,Jonathan Marchessault,Carolina Tony,Center,1,5.05,-3.0,0.0,1016.5,0.0,,0.0,2.0,1.0,,,2.0,,0.0,,3.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,4.0,,,2033.0,,2.525,False,False
209,Pavel Buchnevich,Carolina Tony,Left Wing,1,2.75,2.0,1.0,1083.0,0.0,,0.0,0.0,0.0,,,1.0,,0.0,,2.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.0,,,1083.0,,2.75,False,False
210,Neal Pionk,Carolina Tony,Right Wing,1,4.7,-2.0,1.0,1172.0,3.0,1.0,0.0,0.0,0.0,,,2.0,,0.0,,8.0,,,,6.0,0.0,0.0,,0.0,0.0,0.0,,6.0,,,2344.0,,2.35,False,False
211,Torey Krug,Carolina Tony,Right Wing,1,0.4,0.0,0.0,1103.0,2.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,,0.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,1103.0,,0.4,False,False
212,Tyler Seguin,Carolina Tony,0,1,1.95,-1.0,0.0,1228.66666667,3.0,,19.0,18.0,0.0,,,3.0,,0.0,,5.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,4.0,,,3686.0,,0.65,False,False
213,Jack Roslovic,Carolina Tony,0,1,4.75,2.0,2.0,853.0,0.0,,13.0,10.0,0.0,,,2.0,,0.0,,1.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,4.0,,,1706.0,,2.375,False,False
214,Blake Wheeler,Carolina Tony,Left Wing,1,2.95,0.0,1.0,1236.0,1.0,,2.0,0.0,0.0,,,2.0,,0.0,,2.0,,,,4.0,0.0,0.0,,0.0,0.0,0.0,,3.0,,,2472.0,,1.475,False,False
215,Vincent Trocheck,Carolina Tony,0,1,1.55,0.0,0.0,1099.0,1.0,,12.0,16.0,0.0,,,2.0,,0.0,,5.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,4.0,,,2198.0,,0.775,False,False
